0,51.5092544612969,-0.161045484932142,38.8258183090948,-0.0160038935912189,0.0472024358320292,0.00942019799653664
0.5,51.5092491367484,-0.16104931964568,37.647001191508,0.120075096117756,-0.0013667484120902,-0.0139417383205253
1,51.5092493094368,-0.161053585346319,36.4049958116375,0.21840335448886,0.0158247137835257,0.0062945013500388
1.5,51.5092536390221,-0.161045801559671,36.6565155382268,0.460846270906654,0.00254729043413393,0.0250483153736334
2,51.5092557508828,-0.161045831718152,36.2458763101604,0.715364080238072,0.0198487109724962,0.0399608621339562
2.5,51.5092597880999,-0.161048297056294,36.3739750592504,0.941449215947474,0.0223405646499471,-0.000144881427096011
3,51.5092632578001,-0.161043118762983,36.5516327668447,1.19436814612343,0.0269724937347887,-0.0184989716322744
3.5,51.5092681622071,-0.161040326970154,36.5946451441851,1.22784560751196,-0.00945517622993509,-0.015362550775998
4,51.5092755869084,-0.161038902367773,36.2637929322664,1.24025989769021,-0.00881119318250701,-0.0435780380468344
4.5,51.5092793655665,-0.161036699592934,35.440286378609,1.25015879855613,-0.00286747386296415,-0.0330254189166677
5,51.5092853448477,-0.161039016171529,35.5474286256358,1.23929342482577,0.000509719642574456,-0.0703581019099905
5.5,51.5092920944736,-0.161038725126687,35.2865914541762,1.25936006353192,-0.0203953270053697,-0.0627746030376027
6,51.5092957135581,-0.161038670666405,34.9647230212577,1.23628400025882,0.0248001750291828,-0.0604910243999367
6.5,51.5093013204627,-0.161036509895699,35.035665758187,1.23689496269584,0.023968119805987,-0.0424218099396865
7,51.5093080609712,-0.161035839754732,35.2900778858457,1.26412148938464,-0.00366996793059233,-0.0245134598715506
7.5,51.5093135314556,-0.16103408217149,35.6643821743783,1.254123085945,0.0100178890936093,-0.0363888489167064
8,51.5093190806217,-0.161032620027239,35.585325852735,1.23844353664124,0.00414491640465268,-0.0223665332713399
8.5,51.5093251385744,-0.161032116184634,35.7290055400226,1.25339224911617,-0.00136696788919707,-0.0394516932076939
9,51.5093303837978,-0.161032679303662,35.623099141987,1.26161605101057,0.014160630409801,-0.0402415152421119
9.5,51.5093357003728,-0.161032864535451,35.4286416708492,1.26699119321041,0.0319163684545901,-0.0224084636909804
10,51.50934163344,-0.16103446021603,35.2351844897494,1.23912211034325,0.035835750077701,-0.0083202983039391
10.5,51.5093475090086,-0.161035180940839,35.3397750358563,1.24476704214539,0.0205003694629704,0.00488980649641257
11,51.5093528212013,-0.161035774166695,35.0838333694264,1.26805946771401,0.00465216103753704,-0.00726758121981097
11.5,51.5093583727204,-0.16103552064943,35.1128347986378,1.25617015360129,0.0287014588648803,0.00653861834389047
12,51.5093638748477,-0.161035589981691,35.1308746195864,1.25826775692397,-0.00216448327312164,0.00176675765992795
12.5,51.5093698738133,-0.161035278203879,35.1807819101959,1.24113032451387,-0.0157888275952309,-0.0044372853289002
13,51.5093754467824,-0.161036109073538,35.2954264928121,1.24031361683133,-0.00190281536909797,-0.0191282487974238
13.5,51.5093812268648,-0.161037339427024,35.5415615055244,1.24297980872499,0.00870646082013331,-0.0192790469299674
14,51.5093867534684,-0.161037367103792,35.4663278695662,1.26537126078105,0.0136425740649853,-0.0131890015206383
14.5,51.5093920802263,-0.161036656367899,35.7165622720495,1.24414745504368,-0.0342276126270281,-0.00290127259933071
15,51.5093975695192,-0.161036736023338,35.7577980351634,1.25249192312835,-0.0311906429012136,0.0300615394707117
15.5,51.5094028984485,-0.161036209419077,35.703578955261,1.2289336615858,-0.0167304552531835,0.00430572846124544
16,51.5094084968016,-0.161037208034673,35.6525471510831,1.21887563110346,-0.00716811044719416,0.00949521971997436
16.5,51.5094140032103,-0.16103619999159,35.6594730550423,1.23602203690349,-0.0093519792117276,0.016885673839636
17,51.5094190702451,-0.161036233092929,35.8336518302094,1.21389050027067,-0.00293028682765174,0.0207011246584983
17.5,51.509424746411,-0.161036001282473,35.8309380714782,1.23171067760719,-0.00422456762950574,-0.0290504446445314
18,51.5094304461386,-0.161034904179536,35.8644730041269,1.24706666860066,0.0029716217724671,-0.0596120550547024
18.5,51.5094360693101,-0.161034380732492,35.8813596712425,1.2321820033844,-0.00787747506874187,-0.018982874928968
19,51.5094414188444,-0.161033512962264,35.8418999223504,1.24234497759304,0.00181375416022306,-0.0148905927224086
19.5,51.5094469862508,-0.161033563290821,35.8603873380926,1.25004103714305,0.0116315321610571,-0.0384678656421893
20,51.5094526467577,-0.161034227610858,35.913732906105,1.25655917579513,0.0114186680036051,-0.05254107265343
20.5,51.5094577296865,-0.161033437066052,35.9154003760777,1.24397827301116,0.00898913495575684,-0.0371278101213711
21,51.5094629624752,-0.161032994506346,35.9147956159431,1.22968640752333,0.0159298170933136,-0.0448405368532333
21.5,51.5094684069645,-0.161031882001595,36.0303360221442,1.23417596199944,0.00953589564804695,-0.05091118932341
22,51.5094743169451,-0.161033268377869,35.9761344445869,1.25415708750394,-0.0175773786878233,-0.00695418463238939
22.5,51.5094801680952,-0.161034363233193,35.8476179272402,1.2422844318228,-0.0165606409019455,0.00871329910519725
23,51.5094862693279,-0.161035474813909,35.8058765588794,1.25370491483869,-0.0211400460787363,-0.0133287928093401
23.5,51.5094917481989,-0.161035471231446,35.8300494973082,1.21472556920939,0.0142731335624132,-0.0386770700122935
24,51.5094970148995,-0.161034927923031,35.8892042622901,1.23422121256429,0.0109714188537027,-0.0245548037777225
24.5,51.5095024629272,-0.161034787135824,35.9966169889085,1.23163669830453,-0.00569060535051344,-0.0391315636536692
25,51.509507956304,-0.161035244078049,36.0198307181709,1.24777124663954,-0.0071706595305463,-0.0467738334587202
25.5,51.5095138363479,-0.161035081259914,36.1161303143017,1.25204140995755,-0.0355448459937601,-0.0413677921406831
26,51.5095192914904,-0.161035440702471,36.0755297723226,1.270696267557,-0.00118816160061231,-0.0358142973335948
26.5,51.5095245807259,-0.161035464457949,36.0473707709461,1.25310743450964,-0.0197625938769538,-0.0122547389144406
27,51.5095299903093,-0.161035777457752,36.0119973686524,1.21638317837291,-0.0118718484079294,0.00128829479590187
27.5,51.5095357883591,-0.161035676397019,35.9984809311572,1.23400405021489,-0.0472909377169049,0.00709789993795717
28,51.509541480027,-0.161036321391802,35.9203259674832,1.24996349279843,-0.0338118683089752,-0.0152152748388287
28.5,51.5095472244506,-0.161037057817995,35.9629889859352,1.24177481702126,-0.0364938210759744,-0.0150713043214817
29,51.5095526486653,-0.161037190223329,35.9688119806815,1.24575760727037,-0.0443245775278349,-0.0254479568329925
29.5,51.5095582475464,-0.161037614567888,35.9657101810444,1.24265560034655,-0.0309573125264934,-0.0325518586004452
30,51.5095641378877,-0.161037711481064,35.9850078846794,1.250833029584,-0.010807615744045,-0.0524381191002422
30.5,51.5095697656434,-0.161037520869697,36.0580059818458,1.25117689859257,-0.0149710846945721,-0.0555685997887497
31,51.509575044992,-0.161037117651069,36.0944938398898,1.25583711719548,-0.0131839411514994,-0.0451740770553849
