0,51.509254423057,-0.161045358107712,-0.0160038891069265,0.0472024949475667,-1.542892291
0.5,51.5092474121655,-0.161042655033865,0.11939769205337,-0.00101384876233395,-3.76244129654436
1,51.5092478356869,-0.161044422590541,0.21865201637985,0.0159022001053514,-0.580283793359529
1.5,51.5092504981773,-0.161044188531239,0.460621855394155,0.00280408165204353,0.097627888844399
2,51.5092536591104,-0.161044048032802,0.715306461271231,0.0198102275506048,-0.216184473775419
2.5,51.5092577712256,-0.16104431561548,0.941259269400685,0.0224394353932754,0.429909840851446
3,51.5092626061978,-0.161043670878189,1.19461741716555,0.0270988628179153,0.962093970024369
3.5,51.5092679155229,-0.161042952628009,1.22780986636179,-0.00926964204977212,1.32864381406286
4,51.5092737285713,-0.161042458803947,1.24105022914045,-0.00877157344076572,-0.17260949171794
4.5,51.5092791836652,-0.161041835269256,1.24935420412109,-0.00314267337180482,0.00106818740147948
5,51.5092847896084,-0.161041424224163,1.23953474942308,0.00100991903638653,0.264764979066306
5.5,51.5092905606981,-0.1610412509644,1.25964037482762,-0.0205325563685439,0.477476505250754
6,51.5092960717924,-0.161040922985024,1.23621979474882,0.0248987596317157,-0.108912272149061
6.5,51.5093015782968,-0.161040419522729,1.23702701320032,0.0237424581088566,0.594874137843135
7,51.5093071636858,-0.161039927858806,1.26323630153439,-0.00296717270307163,0.615243922299352
7.5,51.5093129214166,-0.161039589269767,1.25503881763119,0.00942009577703811,0.982291722899262
8,51.5093184874356,-0.161039019335363,1.23798817303848,0.00477360842516444,0.811609772149975
8.5,51.5093241554497,-0.161038704639512,1.25362108686474,-0.00199569787440844,0.499562127590346
9,51.5093297886991,-0.161038255702236,1.26123993813709,0.0145812538700002,0.330706182846408
9.5,51.5093355053102,-0.161037823157065,1.26740772298158,0.0317489320071051,1.70625468899293
10,51.5093411078481,-0.161037294788579,1.23878937420218,0.0366417604840407,2.21528276471691
10.5,51.5093467413805,-0.161037110913373,1.24500828522756,0.019768045457786,2.12468792968544
11,51.5093523522811,-0.161036889277424,1.2674813116197,0.00516568378714768,1.94566670526789
11.5,51.5093580974015,-0.161036744261564,1.2569569569862,0.0283400844102145,1.59285775051313
12,51.5093636829431,-0.161036581427137,1.25760630708658,-0.00193851575653859,1.3584157173794
12.5,51.5093693840264,-0.16103658640246,1.24195473148869,-0.0157428051710871,1.46880014063364
13,51.5093749038752,-0.161036612727424,1.2395836312338,-0.00189285862904966,1.01664649057602
13.5,51.5093805576972,-0.161036631247052,1.2435457337138,0.00851721192328917,0.600020378688833
14,51.5093861322515,-0.161036560885225,1.26447034309173,0.0137060504785242,0.354366627656198
14.5,51.50939183856,-0.161036625891885,1.2449310952476,-0.0340153919525939,0.497568955593904
15,51.5093973746406,-0.161036817266384,1.25169777843107,-0.0309880791175189,0.264446596428224
15.5,51.5094030209853,-0.161037032000104,1.22988848218999,-0.0172821075510487,-0.646577812083221
16,51.5094084602186,-0.161037085275887,1.21833425690675,-0.00700439097816553,-1.0849416123403
16.5,51.5094140157255,-0.161037095534519,1.23643889170976,-0.00924770142227089,-0.778328003611542
17,51.509419442839,-0.161037076814901,1.21337150930151,-0.00276290489048034,-0.342188411181533
17.5,51.5094249904989,-0.161037097078653,1.2323293087445,-0.00443107127185061,-0.283780296806032
18,51.5094305189061,-0.161037017396926,1.24665471817918,0.00306507879538946,-0.324287629781947
18.5,51.5094361252456,-0.161036954857141,1.23268894529365,-0.0078105970822169,-0.00241844772152855
19,51.509441605306,-0.161036861256536,1.24158637848437,0.00189888556077529,0.425131113953878
19.5,51.5094472533135,-0.161036740073278,1.25064315414498,0.0114877283886993,0.421587863657557
20,51.5094528263605,-0.161036531559829,1.25601812594573,0.0118157102843617,0.268232048718085
20.5,51.509458403227,-0.161036433145227,1.2438498902679,0.00863417320331359,0.310970613604101
21,51.5094639935999,-0.161036233605404,1.23040348576396,0.0160636759053006,-0.0686902256464967
21.5,51.5094694572101,-0.161036055980035,1.23372825609741,0.00942918310912957,0.204049327875743
