0,-2.575915186204,-67.4170214118434,1049.24437778286,-0.00727695246289774,199.992637971904,0.0271355467622494
1,-2.57592007751593,-67.4154242439874,1046.54632442031,0.0109016858317005,200.032638568399,-0.0713286978253548
2,-2.57592867712396,-67.4137114383914,1041.82336705766,0.0154183589400086,200.01925645737,-0.0588948579737601
3,-2.57593070914018,-67.4119682368876,1037.05286179186,-0.00340939251723476,200.001165363875,0.00849627386668813
4,-2.5759333798887,-67.4102064275489,1033.1399810384,0.0077849790511284,199.975180435807,0.0228465667379096
5,-2.57593616183572,-67.4084339088468,1030.41248593794,0.00210681267635256,199.991461511456,0.000673804146563222
6,-2.57593550561022,-67.4066569138808,1027.87365109532,0.00787432471493046,200.006348547714,-0.000983982560267124
7,-2.5759356211008,-67.4048779540845,1025.48348493961,-0.00131158561140237,200.003125223828,-0.0344012906943602
8,-2.57593740465371,-67.4030924747882,1023.45809118514,-0.00613182749271112,200.007585492948,-0.0136889824009449
9,-2.57593954455804,-67.4013052419893,1022.0301118528,-0.0129619488094623,200.000862431746,-0.0126655336987697
10,-2.57594095213163,-67.3995161472992,1020.84950268199,-0.00238264077917158,199.995729363511,0.0179530473311659
11,-2.57594172920359,-67.3977249964878,1019.31021326146,0.00801609480754529,199.990767804471,-0.00356238649327094
12,-2.57594437983684,-67.3959345353149,1018.15466377686,0.00140574531431273,199.99528496087,0.0225899795764597
13,-2.57594510446587,-67.3941411936126,1016.95604272385,-0.0113897331291311,200.014187743258,-0.0393191069132833
14,-2.57594416482771,-67.3923474671645,1015.95334486145,-0.000967602922254372,200.016141442043,-0.0651693502418278
15,-2.57594496429129,-67.3905539270166,1015.27359156986,0.0251612356740369,200.00928165139,0.0063512432703141
16,-2.57594466539888,-67.3887605622877,1014.45515851118,0.0431406471447928,199.982806000354,0.00737682335052306
17,-2.57594165027047,-67.3869632090383,1014.16177505034,-0.00283774104945317,200.010209233065,-0.074046928800065
18,-2.57594294678176,-67.3851686317209,1013.85909286217,0.00537059384999361,200.004728787564,-0.00604893629074413
19,-2.57594156535916,-67.3833757184622,1013.27992084378,0.0135008198040187,200.01065949533,-0.0430127897988552
20,-2.57594103213541,-67.3815820848892,1012.76151862077,0.00114503306752983,200.004517602074,0.0119970823582114
21,-2.57594989588281,-67.3797870158462,1012.30465378147,-2.15739892213213,200.00389741159,-0.00372774302707583
22,-2.57598045688915,-67.3779902250199,1011.67428294366,-4.60054500174295,199.924988347134,0.0646490689987326
23,-2.57603426174747,-67.3761963773466,1010.9035308999,-7.08801948598645,199.879415999589,-0.01271759163746
24,-2.57610965924961,-67.3743998764436,1010.57182502875,-9.51142525831091,199.783707941877,-0.0553029410282603
25,-2.57620798277323,-67.3726064020168,1010.17505379702,-11.9850760762811,199.634108704094,-0.00961316604319651
26,-2.57632814314802,-67.3708136318107,1009.72642775584,-14.4095245571412,199.511119135252,-0.0423774042091509
27,-2.57646944435655,-67.3690237379066,1009.32214348321,-16.8397346748567,199.2733808096,0.000809437258820433
28,-2.57663449888226,-67.3672361018227,1008.9969553409,-19.2922827317254,199.062769243402,-0.00868339735538426
29,-2.57681956166081,-67.3654471965292,1008.87059734581,-21.7425419467054,198.809940779274,-0.0061309528817014
30,-2.57702640101273,-67.3636624740244,1008.44312381319,-24.1550638305383,198.552675676593,-0.0317178096524584
31,-2.57725667916111,-67.3618802169602,1007.97393784544,-26.5834600768522,198.227902853874,-0.0206368272330912
32,-2.57750983124613,-67.3601013759997,1007.72230905737,-29.0501206458412,197.876810857713,0.00162307302786169
33,-2.57778157916634,-67.3583246990149,1007.5796754132,-31.43468980239,197.518384132911,-0.0303257236238292
34,-2.57807696718883,-67.3565525052779,1007.32262964413,-33.8741072014172,197.1047338156,0.0156698975335805
35,-2.57839359735793,-67.3547833880452,1007.29797742463,-36.2788743941619,196.671858851822,0.0190044971086352
36,-2.57873328945166,-67.3530171200722,1007.25062426552,-38.6992772657194,196.190882187474,0.0325580201224702
37,-2.57909601995271,-67.3512539533608,1007.20664663933,-41.0964457355714,195.745367031979,-0.0152999307859631
38,-2.5794768827282,-67.3494962480679,1007.07295902859,-43.470692944475,195.208706556648,-0.0238885935071578
39,-2.5798806586022,-67.3477443639143,1006.79646680382,-45.8763069740231,194.648793023009,-0.0557629735330374
40,-2.58030690123417,-67.3459974540616,1006.52914504753,-48.2921672567426,194.08389869069,0.0134358895919902
41,-2.58075419226798,-67.3442554277591,1006.44183948188,-50.6434126216918,193.474202243387,-0.0191690672403078
42,-2.58122364131342,-67.3425198987887,1006.21654078853,-53.0127698290535,192.840063504822,0.00668151276350759
43,-2.58171287251688,-67.3407899911604,1006.09317620675,-55.361485890088,192.179536627728,-0.0351780931097481
44,-2.58222465915187,-67.3390645254871,1006.23796512844,-57.7296007627378,191.477226542316,-0.0105258018833094
45,-2.58275770124306,-67.3373476172225,1005.99024977151,-60.0882302159778,190.741201509569,0.00470890489231435
46,-2.58331244878765,-67.3356363604073,1005.71464930626,-62.4004349834823,190.025432122018,-0.0251054637623751
47,-2.58388694244684,-67.3339313571119,1005.67229725909,-64.7196316030448,189.224550761861,-0.0227071780558794
